term_index	library	term_id	term_name	source_term	universe_targets	member_targets_n	member_targets	observed_es	observed_nes	pooled_null_es_mean	pooled_observed_z	pooled_marginal_p	bh_q_within_library	pooled_library_maxT_p	pooled_global_maxT_p	bank_A_observed_nes	bank_A_marginal_p	bank_A_bh_q_within_library	bank_A_library_maxT_p	bank_A_global_maxT_p	bank_B_observed_nes	bank_B_marginal_p	bank_B_bh_q_within_library	bank_B_library_maxT_p	bank_B_global_maxT_p	nondegenerate_null	direction	statement_eligible	global_familywise_supported	global_familywise_stable	peak_target_rank	peak_score	peak_score_tie_size	n_leading_edge	leading_edge_targets	n_leading_edge_tie_expanded	leading_edge_targets_tie_expanded	zero_weight_observed	zero_weight_null_draws_A	zero_weight_null_draws_B	status
2037	GO_Biological_Process_2023	GO:0070830	Bicellular Tight Junction Assembly	Bicellular Tight Junction Assembly (GO:0070830)	9554	15	SLC39A9|DLG1|OCEL1|CLDN15|ECT2|STRN|APC|TBCD|RAB13|ESAM|PDCD6IP|PAK2|CLDN5|ARL2|PECAM1	0.46075111985419598	1.4759929163927599	0.31216350345382732	0.92683597303417564	0.20138993050347484	0.49227960288732553	1	1	1.4765459881766261	0.20067993200679932	0.4910377436151967	1	1	1.4754402587834052	0.20217978202179782	0.49323710844995905	1	1	True	high_burden	False	False	False	714	2.0269675929312325	1	2	ECT2|PDCD6IP	2	ECT2|PDCD6IP	False	0	0	NOT_SUPPORTED
2038	GO_Biological_Process_2023	GO:0070849	Response To Epidermal Growth Factor	Response To Epidermal Growth Factor (GO:0070849)	9554	22	TPR|FOXC1|PDE8A|MAPK1|MAPK3|DUSP3|ZPR1|DUSP22|PLCG1|MED1|PTPN12|ZFP36|KNSTRN|INPP5K|IQGAP1|PDPK1|ZFP36L2|MARS1|SYAP1|STAT5B|PTPN11|ZFP36L1	0.42766417716729477	1.5356327912730803	0.27849377767763728	1.1444884070892902	0.13254337283135842	0.40252987350632474	1	1	1.5407574414411138	0.12998700129987001	0.39951644886208465	1	1	1.5305421178740157	0.13518648135186481	0.40876211630707249	1	1	True	high_burden	False	False	False	888	1.7145062900420067	1	5	TPR|STAT5B|MAPK1|IQGAP1|MARS1	5	TPR|STAT5B|MAPK1|IQGAP1|MARS1	False	0	0	NOT_SUPPORTED
2039	GO_Biological_Process_2023	GO:0070884	Regulation Of calcineurin-NFAT Signaling Cascade	Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	9554	20	PTBP1|ATP2B4|GSK3B|SLC9A1|HOMER2|PPP3CB|FHL2|PPP3CC|DYRK2|PPP3CA|SPPL3|RCAN1|CAMTA1|PRNP|AKAP5|CIB1|CHP1|PLCG2|PPP3R1|TNF	0.15485907229220938	0.53041494089100827	0.29195835251562119	-1.0023091931480521	0.82330883455827208	0.93236701376882614	1	1	0.53242689300200363	0.82191780821917804	0.93126055521195317	1	1	0.52841813719721475	0.82471752824717526	0.93324311992505837	1	1	True	high_burden	False	False	False	851	1.7895515362336232	1	2	PTBP1|RCAN1	2	PTBP1|RCAN1	False	0	0	NOT_SUPPORTED
2040	GO_Biological_Process_2023	GO:0070886	Positive Regulation Of calcineurin-NFAT Signaling Cascade	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	9554	10	PTBP1|SLC9A1|PPP3CB|PPP3CC|PPP3CA|SPPL3|CAMTA1|CIB1|PPP3R1|TNF	0.22747324676825231	0.71946347079972606	0.31617066883938166	-0.47817960578147145	0.65481725913704314	0.8483837293178077	1	1	0.72174014939518882	0.65313468653134688	0.84607458057613039	1	1	0.71720111028423783	0.65653434656534349	0.85047852052401596	1	1	True	high_burden	False	False	False	752	1.958044554426001	1	1	PTBP1	1	PTBP1	False	0	0	NOT_SUPPORTED
2041	GO_Biological_Process_2023	GO:0070897	Transcription Preinitiation Complex Assembly	Transcription Preinitiation Complex Assembly (GO:0070897)	9554	35	MED17|TAF2|TAF11|PTPN18|MED15|TAF6|MED23|TAF1B|MED28|TAF12|MED20|MED1|TAF4|MED18|MED10|MED6|MED4|GTF2B|GTF2A2|TAF4B|TAF1|TAF5|MED7|MED19|MED8|MED11|TAF6L|MED30|GTF2A1|TAF3|TAF10|MED16|MED14|TAF13|TAF9	0.55185087784561615	1.6992324522675983	0.32476479431003102	1.9847930076695746	0.014299285035748212	0.13598339690858594	1	1	1.7024891156205795	0.013598640135986401	0.13459878501945724	1	1	1.6959882243622735	0.015098490150984901	0.14082245621591688	1	1	True	high_burden	False	False	False	1485	0.96484395894421249	1	11	MED8|MED11|TAF13|MED28|MED23|TAF12|MED6|MED15|TAF10|MED30|TAF4B	11	MED8|MED11|TAF13|MED28|MED23|TAF12|MED6|MED15|TAF10|MED30|TAF4B	False	0	0	NOT_SUPPORTED
2042	GO_Biological_Process_2023	GO:0070918	Regulatory ncRNA Processing	Regulatory ncRNA Processing (GO:0070918)	9554	17	PUM2|ZC3H7B|DICER1|TSNAX|ZC3H7A|AGO2|AGO3|PUM1|PNLDC1|TDRD9|HENMT1|TERT|TDRD12|PLD6|PRKRA|TDRKH|TSN	0.22066515697396621	0.74990493481405496	0.29425750749150881	-0.42737112578938258	0.6315184240787961	0.83730572902738132	1	1	0.74908659852907011	0.63283671632836713	0.83925760429421548	1	1	0.750725061030035	0.63023697630236974	0.83541509237054434	1	1	True	high_burden	False	False	False	1205	1.2798907761835558	1	2	TSNAX|AGO2	2	TSNAX|AGO2	False	0	0	NOT_SUPPORTED
2043	GO_Biological_Process_2023	GO:0070925	Organelle Assembly	Organelle Assembly (GO:0070925)	9554	242	WDR54|VTA1|FUZ|MKS1|EHD3|NUDCD3|RB1CC1|IFT88|OFD1|ATG5|VMP1|AP3D1|ATG2B|IFT80|WIPI1|CFAP20|AP1M1|ALPK1|TSG101|RAB7A|PTPN23|PIK3C3|TP53INP2|CDC14A|STX7|RFX3|CDC14B|ULK2|PIBF1|CHMP2B|ATG16L1|CHMP5|SNX10|RFX2|NSFL1C|HDAC6|SNAP29|HPS4|AP1B1|IFT27|ATP6V1D|KIAA0586|IFT52|KIF3B|MAP1LC3A|FMR1|RP2|CORO1A|CLUAP1|RAB11A|EHD4|TTC26|AP1S1|CEP41|HPS1|DNMBP|IFT20|ATG2A|EHD1|CEP164|CEP126|AMBRA1|HPS5|RAB35|CILK1|RAB23|TXNDC15|ARL6|NPHP3|FXR1|IFT57|ACTR3|STAM2|ABCB6|GORASP2|ELAPOR1|SSX2IP|STX12|IFT46|RAB32|WDR35|DYNC2I2|VPS4B|IFT43|TCTN3|CEP89|BBS9|SEPTIN7|ATG101|TTC21B|B9D2|BBS2|ABCC4|SEPTIN6|MKKS|CEP250|BECN1|ATG14|DYNC2I1|RAB3IP|EMC6|IFT22|TTBK2|CHMP2A|CHMP1A|KIF3A|VPS25|VPS4A|AP3B1|CPLANE2|CEP20|UBQLN1|CEP162|AVIL|AHI1|ARMC9|VPS36|STAM|ATAT1|NEK1|IFT172|RAB1A|ACTR2|ARL3|BBS7|GABARAPL1|POC1B|VPS37B|BBS4|MAP1LC3B|WDR45B|MBD1|MVB12A|PLK4|WDPCP|SPAG16|ATG3|ATG12|PHIP|RAB19|CHMP7|GSN|NOTCH1|TMEM138|RILPL2|SCLT1|CENPJ|AP1S3|TMEM237|RPGR|TBC1D31|WDR19|AP3S2|WIPI2|PTPDC1|DUSP23|CFAP298|SNF8|CCDC28B|PCNT|VPS28|WDR90|UBXN10|DISC1|STK36|HPS3|IFT122|TP53INP1|TMEM67|KIF27|TTC8|RAB8B|HPS6|TMEM41B|AP1G1|RAB8A|RILP|VPS37C|ATG16L2|C2CD3|TTC39C|ARF4|SEPTIN2|TCTN2|ARL13B|PDCD6IP|FAM161A|GABARAP|DNAI2|CCDC96|IQCB1|CEP83|UBXN2A|CEP19|ATP2A2|BBS1|RAB1B|FBXW8|ATG13|UNC119B|CCDC57|ULK1|AP3S1|GALNT11|TMEM107|PACS2|CCDC66|ATG9B|MACIR|IST1|AP1S2|STING1|AP3M1|YTHDF3|TMEM216|DYNC2H1|IFT140|UBQLN2|RILPL1|CIBAR1|FBF1|FLNA|ATG7|CPLANE1|HYLS1|YTHDF2|CEP290|TOGARAM1|KIAA0753|ATG9A|TRAF3IP1|TCTN1|TMEM231|DYNLT2B|TTLL3|BBIP1|UBXN2B|AP4M1|IRGM|TMEM250|CHMP4A|CHMP1B	0.30379216428023192	1.0495603519326961	0.28944706583172536	0.29597216737085374	0.39118044097795113	0.67656364152569282	1	1	1.0496775175184674	0.39186081391860816	0.6768251237554308	1	1	1.0494432125001762	0.39056094390560941	0.67671676800913771	1	1	True	high_burden	False	False	False	1241	1.227502398684533	1	33	WIPI1|TBC1D31|CILK1|MAP1LC3B|RAB8B|AP1M1|AP1S3|SNX10|PLK4|PIBF1|YTHDF2|VPS4A|KIF27|CEP83|RP2|POC1B|PDCD6IP|RAB7A|WDR45B|WIPI2|ATP2A2|BBIP1|RILP|DYNC2I2|CHMP2B|EHD1|IFT57|VPS28|TTBK2|KIF3A|RB1CC1|BBS2|NPHP3	33	WIPI1|TBC1D31|CILK1|MAP1LC3B|RAB8B|AP1M1|AP1S3|SNX10|PLK4|PIBF1|YTHDF2|VPS4A|KIF27|CEP83|RP2|POC1B|PDCD6IP|RAB7A|WDR45B|WIPI2|ATP2A2|BBIP1|RILP|DYNC2I2|CHMP2B|EHD1|IFT57|VPS28|TTBK2|KIF3A|RB1CC1|BBS2|NPHP3	False	0	0	NOT_SUPPORTED
2044	GO_Biological_Process_2023	GO:0070936	Protein K48-linked Ubiquitination	Protein K48-linked Ubiquitination (GO:0070936)	9554	60	MYCBP2|UBE3C|RNF216|CUL3|NEDD4L|RNF4|RNF126|UBE2D1|NT5C2|UBE2T|UBE2A|ITCH|UBE2D4|HACE1|RFFL|CDC34|FBXO7|RBX1|BFAR|UBR5|UBE2R2|UBE2D3|RNF8|FBXO9|UBE3A|TNFAIP3|RNF146|UBE2B|KBTBD7|TRIM25|TRIM6|RNF6|UBE2D2|TRIM21|UBE2G1|UBE2Q2|TRIM65|MARCHF6|SKP2|FBXO38|KLHL3|SYVN1|DTX3L|IFI27|RNF187|UBE2E3|UBE2E1|FBXO45|UBE2C|ARIH2|ZNRF2|UBE2E2|TTC3|UBE2G2|ZNRF1|UBE2H|PELI1|TOPORS|RNF5|RNF115	0.36541319937018196	1.2877236345021033	0.28376678782592085	0.91820926563436944	0.18334083295835207	0.47147563088441541	1	1	1.2883928178204875	0.18298170182981702	0.47105162095255443	1	1	1.2870551459622805	0.18378162183781621	0.47313594911695273	1	1	True	high_burden	False	False	False	1372	1.0788055800929084	1	13	UBE2H|DTX3L|TNFAIP3|TRIM65|FBXO45|MYCBP2|RNF126|SKP2|UBE2G1|TRIM21|UBE2A|RNF4|FBXO38	13	UBE2H|DTX3L|TNFAIP3|TRIM65|FBXO45|MYCBP2|RNF126|SKP2|UBE2G1|TRIM21|UBE2A|RNF4|FBXO38	False	0	0	NOT_SUPPORTED
2045	GO_Biological_Process_2023	GO:0070972	Protein Localization To Endoplasmic Reticulum	Protein Localization To Endoplasmic Reticulum (GO:0070972)	9554	10	HSPA5|BCAP29|PPP1R15A|VAPA|UBAC2|KDELR2|SEC16A|MIA3|BCAP31|DDRGK1	0.66741266526355802	2.0234258094525854	0.32984291400539112	1.933005957253261	0.016599170041497927	0.14908513833567583	1	1	2.0227031028294706	0.018698130186981302	0.15266991819336584	1	1	2.0241490327027325	0.014598540145985401	0.13882925432946902	1	1	True	high_burden	False	False	False	799	1.8862289736873634	1	3	PPP1R15A|HSPA5|MIA3	3	PPP1R15A|HSPA5|MIA3	False	0	0	NOT_SUPPORTED
2046	GO_Biological_Process_2023	GO:0070979	Protein K11-linked Ubiquitination	Protein K11-linked Ubiquitination (GO:0070979)	9554	24	CDC27|ANAPC4|RNF4|UBE2T|UBE2A|UBE2D4|ANAPC5|CDC23|UBE2W|FZR1|UBE2S|UBE2D3|UBE2B|AREL1|ANAPC13|ANAPC11|UBE2E3|RNF26|UBE2C|CDC26|UBE2E2|UBE2L3|UBE2H|ANAPC7	0.22827244439161326	0.77430369146082356	0.29480996527466879	-0.46457835482321963	0.67451627418629068	0.85818571086136153	1	1	0.77158124923700033	0.67603239676032401	0.8592955944489058	1	1	0.77704541340570177	0.67303269673032695	0.85757968320814981	1	1	True	high_burden	False	False	False	1596	0.82737779579067072	1	4	UBE2H|UBE2A|RNF4|ANAPC11	4	UBE2H|UBE2A|RNF4|ANAPC11	False	0	0	NOT_SUPPORTED
2047	GO_Biological_Process_2023	GO:0071108	Protein K48-linked Deubiquitination	Protein K48-linked Deubiquitination (GO:0071108)	9554	17	OTUD5|USP33|OTUB2|USP5|USP34|TNFAIP3|RNF2|MINDY2|USP20|MINDY1|USP25|OTUD4|OTUB1|OTUD3|VCPIP1|YOD1|OTUD7B	0.34274973157754496	1.1017010105918164	0.31110957354339286	0.21898028497334315	0.43767811609419527	0.71298916610172181	1	1	1.1086775638600173	0.43175682431756823	0.7083966840122482	1	1	1.0948117107021578	0.44365563443655637	0.71652947064844086	1	1	True	high_burden	False	False	False	1434	1.0211362226700691	1	4	TNFAIP3|OTUD7B|OTUD4|OTUB1	4	TNFAIP3|OTUD7B|OTUD4|OTUB1	False	0	0	NOT_SUPPORTED
2048	GO_Biological_Process_2023	GO:0071168	Protein Localization To Chromatin	Protein Localization To Chromatin (GO:0071168)	9554	22	WAPL|MSH2|MACROH2A2|ZMYND8|MACROH2A1|CENPA|MCM8|WBP2|PPHLN1|LEF1|PARP1|MMS22L|CHMP7|MRNIP|LRWD1|LEMD2|TASOR|NIPBL|RAD21|PLK1|SGF29|H1-5	0.2952512410185123	0.99376667661528084	0.29710318122572105	-0.013972176613204308	0.52402379881005945	0.76425941323126145	1	1	0.99767683795196482	0.52084791520847917	0.76133586159165878	1	1	0.98988704555043894	0.52724727527247273	0.76621756637997063	1	1	True	high_burden	False	False	False	1723	0.71075630828347058	1	6	RAD21|MCM8|H1-5|MACROH2A1|MSH2|CENPA	6	RAD21|MCM8|H1-5|MACROH2A1|MSH2|CENPA	False	0	0	NOT_SUPPORTED
2049	GO_Biological_Process_2023	GO:0071173	Spindle Assembly Checkpoint Signaling	Spindle Assembly Checkpoint Signaling (GO:0071173)	9554	22	MAD1L1|TPR|TRIP13|NDC80|ZW10|KLHL22|TTK|MAD2L2|CDC20|CENPF|ZWINT|NUF2|ATM|SPC25|BUB1B|SPC24|MAD2L1|PLK1|BUB1|ZWILCH|HASPIN|KNTC1	0.60530787284848198	2.1972704120930278	0.27548173839554463	2.5899565788700003	0.0012999350032498376	0.04587608457414967	0.85870706464676771	0.87905604719764008	2.2154420858724144	0.0013998600139986002	0.046502199095158979	0.79932006799320066	0.82481751824817517	2.1793944113918386	0.0012998700129987001	0.044396968753828842	0.90730926907309273	0.92400759924007603	True	high_burden	True	False	False	1936	0.48096496490583773	1	13	CENPF|TPR|NUF2|SPC25|SPC24|MAD2L1|ATM|MAD1L1|ZWILCH|KNTC1|ZWINT|BUB1|TRIP13	13	CENPF|TPR|NUF2|SPC25|SPC24|MAD2L1|ATM|MAD1L1|ZWILCH|KNTC1|ZWINT|BUB1|TRIP13	False	0	0	STATEMENT_ELIGIBLE_FDR_STABLE
2050	GO_Biological_Process_2023	GO:0071174	Mitotic Spindle Checkpoint Signaling	Mitotic Spindle Checkpoint Signaling (GO:0071174)	9554	22	MAD1L1|TPR|TRIP13|NDC80|ZW10|KLHL22|TTK|MAD2L2|CDC20|CENPF|ZWINT|NUF2|ATM|SPC25|BUB1B|SPC24|MAD2L1|PLK1|BUB1|ZWILCH|HASPIN|KNTC1	0.60530787284848198	2.1972704120930278	0.27548173839554463	2.5899565788700003	0.0012999350032498376	0.04587608457414967	0.85870706464676771	0.87905604719764008	2.2154420858724144	0.0013998600139986002	0.046502199095158979	0.79932006799320066	0.82481751824817517	2.1793944113918386	0.0012998700129987001	0.044396968753828842	0.90730926907309273	0.92400759924007603	True	high_burden	True	False	False	1936	0.48096496490583773	1	13	CENPF|TPR|NUF2|SPC25|SPC24|MAD2L1|ATM|MAD1L1|ZWILCH|KNTC1|ZWINT|BUB1|TRIP13	13	CENPF|TPR|NUF2|SPC25|SPC24|MAD2L1|ATM|MAD1L1|ZWILCH|KNTC1|ZWINT|BUB1|TRIP13	False	0	0	STATEMENT_ELIGIBLE_FDR_STABLE
2051	GO_Biological_Process_2023	GO:0071218	Cellular Response To Misfolded Protein	Cellular Response To Misfolded Protein (GO:0071218)	9554	17	CUL3|ATXN3|UFD1|RNF126|STUB1|UBE2W|AUP1|UGGT1|TOR1A|DERL1|RNF185|DNAJB12|DNAJB14|DNAJC18|KLHL15|RNF5|BAG6	0.39424099609341301	1.3027877528302052	0.30261337292813434	0.6346662718225502	0.28773561321933905	0.57995855393952289	1	1	1.3027410365214529	0.28997100289971001	0.58394573765763924	1	1	1.3028344724895538	0.28557144285571445	0.57950690286619877	1	1	True	high_burden	False	False	False	1744	0.68789627041784251	1	6	RNF126|UGGT1|TOR1A|DNAJB12|UFD1|CUL3	6	RNF126|UGGT1|TOR1A|DNAJB12|UFD1|CUL3	False	0	0	NOT_SUPPORTED
2052	GO_Biological_Process_2023	GO:0071219	Cellular Response To Molecule Of Bacterial Origin	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	9554	61	NR1H3|VIM|TNFRSF1B|TNIP3|RHOA|GSTP1|CHMP5|XBP1|PYCARD|NFKBIB|SERPINE1|AHR|MAPK8|GIT1|NFKB1|MAPK14|EHHADH|CD86|GBP3|TNFAIP3|CD274|CD80|NR1D1|UXT|TICAM1|ZFP36|CD68|SELENOS|CD180|CDC73|IL6|PLAA|TLR2|BCL10|TNIP1|TRIM41|PDCD4|CYRIB|LY96|CCR5|GBP2|GFI1|ZC3H12A|HMGB2|PEX2|CASP7|NOD2|CX3CR1|ADAM9|TNIP2|CXCL10|CXCL8|CD14|MYD88|LDOC1|PDE4B|NUGGC|PDCD1LG2|CARD16|NFKBIL1|IRGM	0.57956299993191795	2.0334323696558294	0.28501710141951386	3.2159067239482928	9.9995000249987497e-05	0.013471548644789982	0.065646717664116797	0.073996300184990746	2.0369140224327418	9.9990000999900015e-05	0.014263279554397502	0.069593040695930405	0.078692130786921305	2.0299625987959513	0.00019998000199980003	0.023092928802357859	0.062293770622937707	0.070092990700929905	True	high_burden	True	False	False	996	1.5503295523932732	1	14	CD68|PEX2|ZC3H12A|AHR|ADAM9|PDCD1LG2|GFI1|MYD88|UXT|PDE4B|TNFAIP3|CYRIB|CCR5|NFKB1	14	CD68|PEX2|ZC3H12A|AHR|ADAM9|PDCD1LG2|GFI1|MYD88|UXT|PDE4B|TNFAIP3|CYRIB|CCR5|NFKB1	False	0	0	STATEMENT_ELIGIBLE_FDR_STABLE
2053	GO_Biological_Process_2023	GO:0071222	Cellular Response To Lipopolysaccharide	Cellular Response To Lipopolysaccharide (GO:0071222)	9554	69	CD6|NR1H3|VIM|TNFRSF1B|TNIP3|RHOA|GSTP1|CHMP5|XBP1|PYCARD|NFKBIB|TGFB1|SERPINE1|MAPK8|GIT1|NFKB1|MAPK14|EHHADH|CD86|GBP3|TNFAIP3|CD274|CD80|NR1D1|UXT|TICAM1|ZFP36|CD68|SELENOS|CD180|PTPN22|CDC73|IL6|PLAA|BCL10|TNIP1|TRIM41|MTDH|PDCD4|LY96|CCR5|GBP2|GFI1|ZC3H12A|HMGB2|PEX2|CASP7|NOD2|CX3CR1|ADAM9|TNIP2|CXCL10|CXCL8|CD14|PRKCE|MYD88|LDOC1|IRAK1|PDE4B|NUGGC|PDCD1LG2|PLCG2|CARD16|NFKBIL1|TNF|IRGM|LYN|CCL5|CCL3	0.56078762086380118	2.0221832783496509	0.27731790034455855	3.3627975924384246	4.9997500124993749e-05	0.011022176163919076	0.029248537573121344	0.033648317584120797	2.0256157055396646	9.9990000999900015e-05	0.014263279554397502	0.030696930306969301	0.035696430356964307	2.0187624640496629	9.9990000999900015e-05	0.016165050161650502	0.025597440255974404	0.029797020297970205	True	high_burden	True	True	True	1530	0.91477682322605935	1	21	PTPN22|CD68|PEX2|ZC3H12A|ADAM9|PDCD1LG2|GFI1|MYD88|UXT|PDE4B|TNFAIP3|TGFB1|CCR5|NFKB1|MTDH|PYCARD|CCL5|HMGB2|CCL3|CD6|XBP1	21	PTPN22|CD68|PEX2|ZC3H12A|ADAM9|PDCD1LG2|GFI1|MYD88|UXT|PDE4B|TNFAIP3|TGFB1|CCR5|NFKB1|MTDH|PYCARD|CCL5|HMGB2|CCL3|CD6|XBP1	False	0	0	STATEMENT_ELIGIBLE_GLOBAL_FWER_STABLE
2054	GO_Biological_Process_2023	GO:0071229	Cellular Response To Acid Chemical	Cellular Response To Acid Chemical (GO:0071229)	9554	20	RRAGD|XBP1|CPEB3|NEURL1|LAMTOR3|VEGFA|CPEB4|LAMTOR2|RRAGC|KLF2|SESN2|LARS1|LAMTOR5|RPTOR|LAMTOR1|RRAGA|NSMF|SLC38A9|LAMTOR4|MTOR	0.33547843398687538	1.1730121962164055	0.28599739633481525	0.34536287852998221	0.3862806859657017	0.66983159062204145	1	1	1.1726961678256151	0.38576142385761425	0.67058885509298538	1	1	1.17332839498529	0.38686131386861317	0.67250085027339568	1	1	True	high_burden	False	False	False	31	6.3311912372754113	1	1	SESN2	1	SESN2	False	0	0	NOT_SUPPORTED
2055	GO_Biological_Process_2023	GO:0071230	Cellular Response To Amino Acid Stimulus	Cellular Response To Amino Acid Stimulus (GO:0071230)	9554	25	FYN|UBR2|RRAGD|SESN1|KLHL22|XBP1|CPEB3|NEURL1|LAMTOR3|CPEB4|LAMTOR2|RRAGC|SESN2|LARS1|LAMTOR5|STAMBPL1|RPTOR|SESN3|LAMTOR1|RRAGA|NSMF|SLC38A9|LAMTOR4|MTOR|CASTOR1	0.37206720191606374	1.3123009430699679	0.28352277263907005	0.67952495568027571	0.26703664816759159	0.56320444847322848	1	1	1.3117295502957804	0.2705729427057294	0.56577675565776764	1	1	1.3128728338614439	0.2635736426357364	0.55822365361717097	1	1	True	high_burden	False	False	False	681	2.0909438463488925	1	3	SESN2|CASTOR1|UBR2	3	SESN2|CASTOR1|UBR2	False	0	0	NOT_SUPPORTED
2056	GO_Biological_Process_2023	GO:0071241	Cellular Response To Inorganic Substance	Cellular Response To Inorganic Substance (GO:0071241)	9554	11	RTF2|GUCY1B1|ATRX|TIMELESS|MTR|CDK2|FOXO1|SPIDR|NSMCE3|BLM|DDI2	0.3931597588719643	1.3131472178876815	0.29940265152021422	0.5272490299804512	0.32643367831608422	0.61917633447500786	1	1	1.313962803281151	0.32806719328067191	0.62073037244562157	1	1	1.3123326443446206	0.32486751324867513	0.61885602484527669	1	1	True	high_burden	False	False	False	1729	0.70433889001590677	1	3	CDK2|NSMCE3|BLM	3	CDK2|NSMCE3|BLM	False	0	0	NOT_SUPPORTED
2057	GO_Biological_Process_2023	GO:0071243	Cellular Response To Arsenic-Containing Substance	Cellular Response To Arsenic-Containing Substance (GO:0071243)	9554	11	GSTO2|MKNK2|ZFAND1|PPIF|GSTO1|MAPK13|ZC3H12A|DHX36|HSF1|DAXX|DDX3X	0.46019003065948677	1.5840975101947168	0.29050612585264424	0.97178912851390931	0.19104044797760111	0.47908281938540093	1	1	1.6009253878098657	0.19018098190180982	0.47717823874282683	1	1	1.5676197199149862	0.19198080191980801	0.48020197980201978	1	1	True	high_burden	False	False	False	1159	1.3414957573930357	1	3	ZC3H12A|ZFAND1|HSF1	3	ZC3H12A|ZFAND1|HSF1	False	0	0	NOT_SUPPORTED
2058	GO_Biological_Process_2023	GO:0071248	Cellular Response To Metal Ion	Cellular Response To Metal Ion (GO:0071248)	9554	56	MAPK9|SLC12A2|MEF2A|RASGRP2|TIGAR|SLC25A24|CPNE3|ADD1|MCOLN1|CAPN3|MAPK1|LGMN|MAPK3|MAPK8|PPIF|CDKN1B|ECT2|PKD2|CLU|ADCY7|HVCN1|CPNE5|MT2A|PRKAA1|DLG4|SYT11|ALOX5AP|SLC41A1|P2RX4|IQGAP1|AKT1|ITPKB|SNCA|CAMK2D|ANK3|NEK7|BRAF|NCF1|DMTN|ATP13A2|ADCY1|SMPD1|CDKN2AIP|CLIC4|PRNP|JUN|HSF1|MT1X|AKR1C3|RYR1|PLCG2|MT1F|DAXX|CHUK|CPNE1|ZNF658	0.25032675231445645	0.92733125244894965	0.26994318551583285	-0.21611584289761904	0.59432028398580072	0.81013304590532143	1	1	0.92833193967309857	0.5938406159384062	0.81039026091763366	1	1	0.92633272026573177	0.59484051594840515	0.81124603589023814	1	1	True	high_burden	False	False	False	526	2.4733127206777827	1	5	ECT2|CPNE1|MAPK1|MT1X|IQGAP1	5	ECT2|CPNE1|MAPK1|MT1X|IQGAP1	False	0	0	NOT_SUPPORTED
2059	GO_Biological_Process_2023	GO:0071260	Cellular Response To Mechanical Stimulus	Cellular Response To Mechanical Stimulus (GO:0071260)	9554	30	BAD|FAS|BAK1|CASP8|CNN2|MAP2K4|TNFRSF1A|SLC9A1|MAP3K1|CD40|MAPK3|PIEZO1|TNFRSF10A|CASP2|MAPK8|NFKB1|LTBR|GADD45A|TNFRSF10B|TNFRSF8|IRF1|TNFSF14|HABP4|BCL10|CHEK1|F11R|CRADD|MAP3K2|PTGER4|MYD88	0.53719034296363843	1.8919339000648279	0.28393716236345856	2.0853559583162555	0.012049397530123494	0.12540681978776597	1	1	1.8952447620155952	0.0108989101089891	0.11959211318687135	1	1	1.8886345856365288	0.013298670132986702	0.13162969417343981	1	1	True	high_burden	False	False	False	996	1.5503295523932732	1	8	TNFSF14|CNN2|MYD88|IRF1|MAP3K2|FAS|PTGER4|NFKB1	8	TNFSF14|CNN2|MYD88|IRF1|MAP3K2|FAS|PTGER4|NFKB1	False	0	0	NOT_SUPPORTED
2060	GO_Biological_Process_2023	GO:0071276	Cellular Response To Cadmium Ion	Cellular Response To Cadmium Ion (GO:0071276)	9554	13	MAPK9|MAPK1|MAPK3|MAPK8|SLC39A8|AKT1|NCF1|JUN|HSF1|MT1X|MT1F|DAXX|CHUK	0.43445099090226913	1.4522665748104933	0.2991537493445105	0.81509705975874047	0.23188840557972101	0.52306167219520061	1	1	1.4582919804598173	0.22847715228477153	0.52024140308973799	1	1	1.4462907561067104	0.23537646235376464	0.52704332521503161	1	1	True	high_burden	False	False	False	1904	0.52339243597975105	1	5	MAPK1|MT1X|HSF1|SLC39A8|JUN	5	MAPK1|MT1X|HSF1|SLC39A8|JUN	False	0	0	NOT_SUPPORTED
2061	GO_Biological_Process_2023	GO:0071277	Cellular Response To Calcium Ion	Cellular Response To Calcium Ion (GO:0071277)	9554	29	MEF2A|RASGRP2|SLC25A24|CPNE3|ADD1|MCOLN1|CAPN3|LGMN|PPIF|ECT2|PKD2|CLU|CPNE5|PRKAA1|SYT11|ALOX5AP|IQGAP1|ITPKB|CAMK2D|BRAF|DMTN|ADCY1|SMPD1|CDKN2AIP|CLIC4|AKR1C3|RYR1|PLCG2|CPNE1	0.31565265756792971	1.1431911750392674	0.27611537287898269	0.32680264572866852	0.3846307684615769	0.66862337886689893	1	1	1.1417982380480072	0.38446155384461556	0.66976958913304074	1	1	1.1445875148092808	0.38486151384861511	0.66950442688873146	1	1	True	high_burden	False	False	False	526	2.4733127206777827	1	3	ECT2|CPNE1|IQGAP1	3	ECT2|CPNE1|IQGAP1	False	0	0	NOT_SUPPORTED
